GUID,NetVolume (m³),NetWeight (kg),OuterSurfaceArea (mm²),Area (mm²),Volume (m³),Area per tons (mm²),Net surface area (mm²),Volume (m³).1,Weight (kg),CenterOfGravityX (mm),CenterOfGravityZ (mm),CenterOfGravityY (mm),Height (mm),Length (mm),Width (mm),AnomalyFlag,Scores
3zTtaIQGX1mhEWYaMK1muw,0.0005946458044453,4.66796956489384,304510.93659704603,313564.2071183743,0.0005946458044453,64107999.99999999,314000.0,0.001,4.75,2986.7662923085977,16224.996417223214,2166.4402757237995,40.0,1964.6,40,1,0.1760334506888591
3_GUFem$vExgR3bsF0btAr,0.0005946458044453,4.66796956489384,304510.93659704603,313564.2071183743,0.0005946458044453,64107999.99999999,314000.0,0.001,4.75,2300.5593049263907,16224.996417223214,2986.7662923085977,40.0,1964.6,40,1,0.1753360934617268
1PYTBG00r8cwPh16wn7Pv$,0.0005946458044453,4.66796956489384,304510.93659704603,313564.2071183743,0.0005946458044453,64107999.99999999,314000.0,0.001,4.75,1480.233948932698,16224.996417223214,2300.5593049263907,40.0,1964.6,40,1,0.1725704620521098
2K_V9A9aTFK8mLeLQZTx4e,0.0004554590459946,3.57535351105901,234867.40671239104,240291.03371785168,0.0004554590459946,64107999.99999999,240000.00000000003,0.0,3.67,2240.388917989574,22876.820387822914,2814.218133246284,40.0,1515.3000000000002,40,1,0.2004370794643196
0kGMyhpn12Ng211PjH2Nft,0.0028657881151762,22.49643670404929,1161267.1611354605,1197305.039377694,0.0028657881151762,50999000.00000001,1197000.0000000002,0.003,22.77,1920.2529749858663,26930.7812742175,1920.2529749858663,60.0,4984.0,60,-1,-0.0781102975211892
1ZBuB0Zs51OAkEXEEo9mxF,0.0028657881151762,22.49643670404929,1161267.1611354605,1197305.039377694,0.0028657881151762,50999000.00000001,1197000.0000000002,0.003,22.77,2546.7510245338626,26930.7812742175,1920.2529749858663,60.0,4984.0,60,-1,-0.0809186602154903
3FdpUOgOf1aOlSIVdHZjll,0.0028657881151762,22.49643670404929,1161267.1611354605,1197305.039377694,0.0028657881151762,50999000.00000001,1197000.0000000002,0.003,22.77,2546.7510245338626,26930.7812742175,2546.7510245338626,60.0,4984.0,60,-1,-0.0842156969483625
3aG2Siyf52dgC7FhWgWIcS,0.0028657881151762,22.49643670404929,1161267.1611354605,1197305.039377694,0.0028657881151762,50999000.00000001,1197000.0000000002,0.003,22.77,1920.2529749858663,26930.7812742175,2546.7510245338626,60.0,4984.0,60,-1,-0.0813936147066828
2sI5O7d6XC8PZ3QorK5f4D,0.0003802259113228,2.98477340388062,195873.964975784,202162.95297424705,0.0003802259113228,64887000.0,202000.00000000003,0.0,3.02,1029.9549311951885,23863.04838058493,2690.5301538108406,35.0,1440.2496641024702,35,1,0.1682177313955342
1gPnEi8DrFbezZ4oahCGyQ,0.0003424938806648,2.6885769631499,177268.01552369303,180836.62468461643,0.0003424938806648,64107999.99999999,181000.0,0.0,2.77,1652.1504124214011,18137.054124157446,2233.441722046017,40.0,1143.7000000000005,40,1,0.182224104942238
1jy3423AzEcwOHN79dX2Sq,0.0003424938806648,2.6885769631499,177268.01552369303,180836.62468461643,0.0003424938806648,64107999.99999999,181000.0,0.0,2.77,2233.519947961025,18137.054124157446,1652.1504124214011,40.0,1143.7000000000005,40,1,0.1806585712182699
3xNJ2plw19Zgg9CDBbbEmj,0.0003424938806648,2.6885769631499,177268.01552369303,180836.62468461643,0.0003424938806648,64107999.99999999,181000.0,0.0,2.77,2814.8495909296885,18137.054124157446,2233.519947961025,40.0,1143.7000000000005,40,1,0.1842831647149719
1X8NSFDK95Ivm$G1XCe80z,0.0003424938806648,2.6885769631499,177268.01552369303,180836.62468461643,0.0003424938806648,64107999.99999999,181000.0,0.0,2.77,2233.441722046017,18137.054124157446,2814.8495909296885,40.0,1143.7000000000005,40,1,0.1818744081160939
0lmxP5HSfAERMUjd6odDAL,0.0003852004566379,3.0240746782126204,202861.701563853,205268.4968998386,0.0003852004566379,64887000.0,205000.00000000003,0.0,3.13,2241.158763220344,18159.6279341064,2239.2871338687405,35.0,1491.7,35,1,0.1842378568175457
1WenC7pbH8_uep4N1WoqIl,0.0100648409983975,79.00900183724488,2553571.1575469607,2624187.5680967965,0.0100648409983975,32053000.0,2624000.0,0.01,79.66999999999999,3067.4181430777644,15247.1586366831,1399.5819886630734,100.0,6547.6,8,-1,-0.1571375014894931
0Z5bgRaK15E9rbMBLZcMZX,0.0100648409983975,79.00900183724488,2553571.1575469607,2624187.5680967965,0.0100648409983975,32053000.0,2624000.0,0.01,79.66999999999999,1399.5819886630734,15247.1586366831,3067.4181430777644,100.0,6547.6,8,-1,-0.1525776492300863
2mR7Tcuz1AMhHGZiFkp$G1,0.0100648409983975,79.00900183724488,2553571.1575469607,2624187.5680967965,0.0100648409983975,32053000.0,2624000.0,0.01,79.66999999999999,3067.4181430777644,15247.1586366831,3067.4181430777644,100.0,6547.6,8,-1,-0.1500563700433543
0$WODbDlzAFghqVrif$rfD,0.0100648409983975,79.00900183724488,2553571.1575469607,2624187.5680967965,0.0100648409983975,32053000.0,2624000.0,0.01,79.66999999999999,1399.5819886630734,15247.1586366831,1399.5819886630734,100.0,6547.6,8,-1,-0.1581545782412741
13bDBB2X96MvZlPspF6tUX,0.0004646177974391,3.64875352338208,242091.15457904304,245756.1691660112,0.0004646177974391,64107999.99999999,246000.00000000003,0.0,3.78,2237.728398847048,23416.24520136741,2238.401121602586,40.0,1561.9,40,1,0.2009282306694145
20b6eNbSH40RPPH_ybNO2X,0.0006518764957115,5.1172304913346105,270279.99466400006,273178.4425436633,0.0006518764957115,50999000.00000001,273000.00000000006,0.001,5.3,2233.441722046017,19417.18069370733,1657.7719143005968,60.0,1160.0,60,1,0.1283657535124096
2H3xJqI_j79gp1l0$J6KMN,0.0003802259113228,2.98477340388062,195873.964975784,202162.95297424705,0.0003802259113228,64887000.0,202000.00000000003,0.0,3.02,3437.126306878784,19862.952047726736,1776.1280103363013,35.0,1440.1,35,1,0.1735775179401542
31GunS4jf6d8VG1MUfiGjl,0.0003802259113228,2.98477340388062,195873.964975784,202162.95297424705,0.0003802259113228,64887000.0,202000.00000000003,0.0,3.02,1029.8025262596705,19863.002795612283,1776.276222540102,35.0,1440.2496641024702,35,1,0.1756920881412211
18xEwcB5z0DegmguyJepvP,0.0006518764957115,5.1172304913346105,270279.99466400006,273178.4425436633,0.0006518764957115,50999000.00000001,273000.00000000006,0.001,5.3,2233.519947961025,23417.18069370923,1657.7719143005968,60.0,1160.0,60,1,0.1249148151236181
2Mkc6Vnuv8eA0W2HT8EPOC,0.0005408774244796,4.2458877821652,225000.00000000003,228637.5662317639,0.0005408774244796,51486000.0,229000.00000000003,0.001,4.37,1656.1604014024388,23414.56373209021,2233.441722046017,50.0,1160.0,50,1,0.1543421689048015
3xeSXgMhHD2O3OtCwLtFhv,0.0005408774244796,4.2458877821652,225000.00000000003,228637.5662317639,0.0005408774244796,51486000.0,229000.00000000003,0.001,4.37,2811.5446745296244,19414.56382557058,2233.519947961025,50.0,1160.0,50,1,0.1492357894223487
38SCK9j5P59uE_DwHUFep2,0.0074464245482569,58.45443270331789,1905940.3483051297,1961961.2708273013,0.0074464245482569,32210000.000000004,1962000.0,0.008,59.17,2810.1221791509493,21563.80791687115,1656.877820918908,80.0,6128.4,8,-1,-0.1410500622985315
08jsBH7d18YhBmpwew2KFg,0.0074464245482569,58.45443270331789,1905940.3483051297,1961961.2708273013,0.0074464245482569,32210000.000000004,1962000.0,0.008,59.17,2810.1221791509493,21563.80791687115,2810.1221791509493,80.0,6128.4,8,-1,-0.143041995881468
19wCx2vK55uQqmhgHEAQqQ,0.0004556344880619,3.57850718059998,235071.49072777003,240502.4447356986,0.0004556344880619,64107999.99999999,241000.00000000003,0.0,3.67,2240.388917989574,20937.814319885223,2814.218133246284,40.0,1516.6,40,1,0.2042127470580452
2_cIeB4QH5dQ6rE9Bk2dm3,0.0005594607421795,4.39176682610465,286384.40575443016,293393.3201660209,0.0005594607421795,63512000.0,293000.00000000006,0.001,4.5,2242.332664852944,18783.33385037796,2812.997288982651,45.0,1645.9,45,1,0.1767328847441787
06yt7j7dD0_QSFQhClItiU,0.0004556344880619,3.57673073129002,235071.49072777003,240374.2334880533,0.0004556344880619,64107999.99999999,240000.00000000003,0.0,3.67,2226.3297367498044,22877.56060783733,1652.773095914023,40.0,1516.6,40,1,0.1986125818684619
0qlOg30wj2_fs527nrIY7t,0.0074464245482569,58.45443270331789,1905940.3483051297,1961961.2708273013,0.0074464245482569,32210000.000000004,1962000.0,0.008,59.17,1656.877820918908,21563.80791687115,2810.1221791509493,80.0,6128.4,8,-1,-0.1450393276257647
208Y7ta0HEDeNqaKb$5yo1,0.0002537552263856,1.99,89769.41272157329,89769.41272157329,0.0002537552263856,45065000.00000001,90000.0,0.0,1.99,1627.5073030568794,24314.54663015009,1638.5805790869683,310.0,194.1,6,1,0.1250228408995564
0TtpfY75b6ivBGHSqwSH8a,0.0004271057725888,3.3543650252054795,220410.90549524405,225473.90543554464,0.0004271057725888,64107999.99999999,225000.00000000003,0.0,3.44,2239.9040749091346,23913.176482684285,2812.773255815732,40.0,1422.0,40,1,0.1982667754305012
13oo60QqD1$urIn8OkH829,0.0005594607421795,4.388186532748719,167742.44034869905,169252.3721045512,0.0005594607421795,36510000.0,169000.00000000003,0.001,4.59,-626.3014639784399,23384.953968350525,2233.519947961025,100.0,522.6,65,1,0.0933661536129496
3$I43FDO16zfH5ZzLQqHff,0.0005594607421795,4.388186532748719,167742.44034869905,169252.3721045512,0.0005594607421795,36510000.0,169000.00000000003,0.001,4.59,-626.3014639784399,19384.953968350525,2233.519947961025,100.0,522.6,65,1,0.0951611792203757
3qWJJUm8T70hAzmdqWAZYd,0.0005594607421795,4.388186532748719,167742.44034869905,169252.3721045512,0.0005594607421795,36510000.0,169000.00000000003,0.001,4.59,5093.301463916596,19384.953968350525,2233.519947961025,100.0,522.6,65,1,0.0795742933841272
1xHAX0a2zAb8n24XwSTvtJ,0.0004554590459946,3.57535351105901,234867.40671239104,240291.03371785168,0.0004554590459946,64107999.99999999,240000.00000000003,0.0,3.67,1653.4834011301948,22876.820387822914,2240.429392690517,40.0,1515.3000000000002,40,1,0.2011832574075515
1a87x$GFP7nwd7vxnvkIZ8,7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,4022.2604547144647,4242.493086403661,2234.74011919771,120.0,110.5,6,1,0.1428503822107602
3PvK2WIWjA4A9KuOJtUY$W,7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,2232.2598828477094,4242.493086403661,4022.2604547144647,120.0,110.5,6,1,0.1353371454115086
1UqMDZ7cbFAez$dJI3ZHA7,7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,2234.74011919771,4242.493086403661,444.7395420897943,120.0,110.5,6,1,0.1384653273512681
00Ol2ZGKT0Vh_1NmitIgOu,7.93913841438e-05,0.6232223655357839,29226.984450611457,29226.984450611457,7.93913841438e-05,46897000.0,29000.0,0.0,0.62,444.7395420897943,4242.493086403661,2232.2598828477094,120.0,110.5,6,1,0.1441054587247587
2YmX1BB9LCUfaECZVlOnl0,0.0002402437562534,0.0,0.0,65354.37493037186,0.0002402437562534,34654000.0,65000.00000000001,0.0,1.89,2837.5,19185.003296359107,1624.761813921494,170.0,185.0,8,1,0.1646415303974922
2D97vnGQn3fgksTLMhKxBE,0.0002402437562534,0.0,0.0,65354.37493037186,0.0002402437562534,34654000.0,65000.00000000001,0.0,1.89,1629.5,19185.003296359107,1624.761813921494,170.0,185.0,8,1,0.1662504981444662
36lQxSRRj28PGWGMfev8MA,0.0002402437562534,0.0,0.0,65354.37493037186,0.0002402437562534,34654000.0,65000.00000000001,0.0,1.89,1629.5,19185.003296359107,2842.241968782646,170.0,185.0,8,1,0.1619505216971384
2OZpNAscv99gBCHsNE$8_u,0.0002402437562534,0.0,0.0,65354.37493037186,0.0002402437562534,34654000.0,65000.00000000001,0.0,1.89,2837.5,19185.003296359107,2842.241968782646,170.0,185.0,8,1,0.1613092536973889
2h9lp3CUP4NOh1kacjv7NP,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53495000.00000001,1000.0,0.0,0.03,1349.8609563928326,14941.163016827626,2233.519947961025,24.0,24.0,8,1,0.2000500260466686
0eW2S5g$zDgA6cBoI6HlEH,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53495000.00000001,1000.0,0.0,0.03,2233.519947961025,13657.967613293828,3233.477482401498,24.0,24.0,8,1,0.1865492986838036
0VhnbGyx954h$KIsZ0oI03,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53495000.00000001,1000.0,0.0,0.03,1637.5069836451069,19904.96021042696,2233.715956333692,24.0,24.0,8,1,0.2054888404952078
