"GUID","Product Name","Product Description","NetVolume (m³)","NetWeight (kg)","OuterSurfaceArea (mm²)","Area (mm²)","Volume (m³)","Area per tons (mm²)","Net surface area (mm²)","Volume (m³)","Weight (kg)","CenterOfGravityX (mm)","CenterOfGravityZ (mm)","CenterOfGravityY (mm)","Height (mm)","Length (mm)","Width (mm)"
"1NKAThJxb7WRxx6uecq1BM","BEAM","L45*4","0.0005584564561546825","4.383883180813381","285878.9988673841","292867.81666532345","0.0005584564561546825","63512000","293000.00000000006","0.001","4.5","1654.0025832368208","18785.346387159865","2242.3326648529433","45","1643","45"
"3cFvXIvLT8ZebLKwKc5giW","BEAM","L40*4","0.0010912361024430295","8.56620340413574","559031.9508369309","574911.0843803107","0.0010912361024430295","64107999.99999999","575000.0000000001","0.001","8.719999999999999","2233.5199479610255","4229.788474507146","4066.8464787483076","40","3606.7","40"
"3cwLezHwX8QQKE8e_cdBT0","BEAM","L40*4","0.0004271057725888528","3.3543650252054795","220410.90549524405","225473.90543554464","0.0004271057725888528","64107999.99999999","225000.00000000003","0","3.44","1654.226744186045","23913.176482684285","2239.9040749091346","40","1422","40"
"3DAUZa37j3weTaouHv7N0Q","BEAM","L40*4","0.0004271057725888528","3.3543650252054795","220410.90549524405","225473.90543554464","0.0004271057725888528","64107999.99999999","225000.00000000003","0","3.44","2812.773255815732","23913.176482684285","2227.095925091996","40","1422","40"
"2AxPsPRUbF59kDoQtSG2TG","BEAM","L35*4","0.0000825051860034981","0.6476657101262309","44482.5667291828","44253.4473095043","0.0000825051860034981","64887000","44000","0","0.69","2233.441722046017","28404.66182572928","2396.431734870273","35","327.1","35"
"2ukESVfKL3581CnlHud4gY","BEAM","L35*4","0.0000825051860034981","0.6476657101262309","44482.5667291828","44253.4473095043","0.0000825051860034981","64887000","44000","0","0.69","2233.441722046017","28404.66182572928","2070.4818465462145","35","327.1","35"
"0xQMh_YXDEMRiqv8mr2zDS","BEAM","L35*4","0.0000825051860034981","0.6476657101262309","44482.5667291828","44253.4473095043","0.0000825051860034981","64887000","44000","0","0.69","2070.4818465462145","28404.66182572928","2233.5199479610255","35","327.1","35"
"35zINw2lzDhgv_Wmc3VGQc","BEAM","L35*4","0.0000825051860034981","0.6476657101262309","44482.5667291828","44253.4473095043","0.0000825051860034981","64887000","44000","0","0.69","2396.5200447223256","28404.66182572928","2233.441722046017","35","327.1","35"
"3mxpW6btP2teGY0_svx4BI","BEAM","L35*4","0.0003784650931260404","2.97152163016891","194966.87676421602","201229.18574857165","0.0003784650931260404","64887000","201000.00000000003","0","3","1681.714698902029","24927.93381522312","2177.2258879251044","35","1433.6","35"
"2KSr2EWSTCPeuw1aV1oywy","BEAM","L80*8","0.007446424548256911","58.45443270331789","1905940.3483051297","1961961.2708273015","0.007446424548256911","32210000.000000004","1962000","0.008","59.17","1656.877820918908","21563.80791687115","1656.877820918908","80","6128.4","8"
"2qG44H4Sj4u8$naK59lY0C","BEAM","PL6*330","0.0003485070289871739","2.73578017754972","122216.91986712725","122216.91986712725","0.0003485070289871739","44674000","122000.00000000001","0","2.74","2233.5199479610255","29401.52190211247","2233.101782448164","330","174.6","6"
"0dAOGr3_5428jY33fpN8hD","BEAM","L40*4","0.0004326532276017362","3.39632783667727","220596.219728538","228320.225053635","0.0004326532276017362","64107999.99999999","228000.00000000003","0","3.44","1622.026316629428","23912.75745397031","2226.9178405942093","40","1423.2","40"
"0RQ6aAd8n4qRMEUCPsSxW6","BEAM","L45*4","0.00039560000000006274","3.10546000000566","200102.71771087399","207688.0000000399","0.00039560000000006274","63512000","208000.00000000003","0","3.15","2233.5199479610255","24387.273255815653","1617.7734291916918","45","1150.0000000000002","45"
"2kwiTKriXFMhDJWHSQ0UfD","BEAM","L45*4","0.00039560000000006274","3.10546000000566","200102.71771087399","207688.0000000399","0.00039560000000006274","63512000","208000.00000000003","0","3.15","2233.5199479610255","24387.273255815653","2849.22657080831","45","1150.0000000000002","45"
"2JDCFSgXfFPRoZRALJgluB","BEAM","L35*4","0.0003802259113228461","2.9847734038806197","195873.96497578398","202162.95297424702","0.0003802259113228461","64887000","202000.00000000003","0","3.02","3437.2678637553468","19862.952047726736","2691.235118290429","35","1440.1","35"
"22ChKOQ1D4vvNd8AKUItmg","BEAM","L40*4","0.0004556344880619136","3.57850718059998","235071.49072777005","240502.4447356986","0.0004556344880619136","64107999.99999999","241000.00000000003","0","3.67","2226.6110820083377","21907.814319878824","1652.7730959140233","40","1516.6","40"
"3_sPMLQXD4YP4OI6iL9$ur","BEAM","L40*4","0.0004556344880619136","3.57850718059998","235071.49072777005","240502.4447356986","0.0004556344880619136","64107999.99999999","241000.00000000003","0","3.67","2240.388917989574","21907.814319878824","2814.2181332462837","40","1516.6","40"
"1nFpizYdbBQQvyFNQNsq2F","BEAM","L40*4","0.0004556344880619136","3.57850718059998","235071.49072777005","240502.4447356986","0.0004556344880619136","64107999.99999999","241000.00000000003","0","3.67","2226.6110820083377","20937.814319885223","1652.7730959140233","40","1516.6","40"
"3Ckf20n55BsP0EeUr_eEZC","BEAM","L40*4","0.0002596194255358185","2.0377861263263","136409.154333879","137455.51163534532","0.0002596194255358185","64107999.99999999","137000.00000000003","0","2.13","3836.729439347439","19388.848323674505","2220.951043113553","40","880.1","40"
"13Y2I60WvC$PWNgpWclZxF","BEAM","L35*4","0.0003802259113228461","2.9847734038806197","195873.96497578398","202144.8287419319","0.0003802259113228461","64887000","202000.00000000003","0","3.02","1030.1770417954453","19862.952047726736","2690.208334709096","35","1440.1","35"
"0FxoDoNkb6jxEq0UhdH8mV","BEAM","L35*4","0.0003802259113228461","2.9847734038806197","195873.96497578398","202144.8287419319","0.0003802259113228461","64887000","202000.00000000003","0","3.02","1029.8025262596705","23862.97973001461","1775.8346818787663","35","1440.1","35"
"1NlNmFgk1A_xJQ0_ftC9z1","BEAM","L40*4","0.0002596194255358185","2.0377861263263","136409.154333879","137455.51163534532","0.0002596194255358185","64107999.99999999","137000.00000000003","0","2.13","630.2708218858642","19388.848323674505","2220.951043113553","40","880.1","40"
"2E0Zk_3Zv3axt$JF8ypzHZ","BEAM","L40*4","0.0002596194255358185","2.0377861263263","136409.154333879","137455.51163534532","0.0002596194255358185","64107999.99999999","137000.00000000003","0","2.13","630.2708218858642","23388.847256955167","2220.951043113553","40","880.1","40"
"3vdygfG5v73wG_42o1ktpt","BEAM","L100*65*7","0.0008023246534726256","6.29824852976829","238362.44242795906","241852.37199079283","0.0008023246534726256","36510000","242000.00000000003","0.001","6.53","4559.773860114665","19384.84089266736","2233.5199479610255","100","742.6","65"
"1JjaqgY8vBdwKiXqa_eTf$","BEAM","L40*4","0.00047492738925220435","3.7281800056280403","242150.479947282","250569.783816902","0.00047492738925220435","64107999.99999999","251000","0","3.7800000000000002","2226.445035087058","19416.473684210527","2241.309118388911","40","1562.3","40"
"2MaCPIopLEwAH4GqMXKdX3","BEAM","L40*4","0.00047492738925220435","3.7281800056280403","242150.479947282","250569.783816902","0.00047492738925220435","64107999.99999999","251000","0","3.7800000000000002","2226.445035087058","23416.473684210527","2241.309118388911","40","1562.3","40"
"2EoeSWS4DDfPDvhDxNTTTl","BEAM","L40*4","0.0004758307593266103","3.7352714607124105","242611.07982431602","251000","0.0004758307593266103","64107999.99999999","251000","0","3.7800000000000002","2226.445035087058","24411.473684210527","2241.309118388911","40","1565.2","40"
"24Cp5UjDnFW93Ok_WnCe$5","BEAM","L40*4","0.0005946458044453717","4.6679695648938395","304510.93659704603","313564.2071183743","0.0005946458044453717","64107999.99999999","314000","0.001","4.75","2166.4402757237995","16224.996417223214","1480.233948932698","40","1964.6","40"
"3zTtaIQGX1mhEWYaMK1muw","BEAM","L40*4","0.0005946458044453717","4.6679695648938395","304510.93659704603","313564.2071183743","0.0005946458044453717","64107999.99999999","314000","0.001","4.75","2986.7662923085977","16224.996417223214","2166.4402757237995","40","1964.6","40"
"3_GUFem$vExgR3bsF0btAr","BEAM","L40*4","0.0005946458044453717","4.6679695648938395","304510.93659704603","313564.2071183743","0.0005946458044453717","64107999.99999999","314000","0.001","4.75","2300.5593049263907","16224.996417223214","2986.7662923085977","40","1964.6","40"
"1PYTBG00r8cwPh16wn7Pv$","BEAM","L40*4","0.0005946458044453717","4.6679695648938395","304510.93659704603","313564.2071183743","0.0005946458044453717","64107999.99999999","314000","0.001","4.75","1480.233948932698","16224.996417223214","2300.5593049263907","40","1964.6","40"
"2K_V9A9aTFK8mLeLQZTx4e","BEAM","L40*4","0.0004554590459946592","3.57535351105901","234867.40671239106","240291.03371785168","0.0004554590459946592","64107999.99999999","240000.00000000003","0","3.67","2240.388917989574","22876.820387822914","2814.2181332462837","40","1515.3000000000002","40"
"0kGMyhpn12Ng211PjH2Nft","BEAM","L60*5","0.00286578811517628","22.496436704049295","1161267.1611354603","1197305.039377694","0.00286578811517628","50999000.00000001","1197000.0000000002","0.003","22.77","1920.2529749858666","26930.7812742175","1920.2529749858666","60","4984","60"
"1ZBuB0Zs51OAkEXEEo9mxF","BEAM","L60*5","0.00286578811517628","22.496436704049295","1161267.1611354603","1197305.039377694","0.00286578811517628","50999000.00000001","1197000.0000000002","0.003","22.77","2546.7510245338626","26930.7812742175","1920.2529749858666","60","4984","60"
"3FdpUOgOf1aOlSIVdHZjll","BEAM","L60*5","0.00286578811517628","22.496436704049295","1161267.1611354603","1197305.039377694","0.00286578811517628","50999000.00000001","1197000.0000000002","0.003","22.77","2546.7510245338626","26930.7812742175","2546.7510245338626","60","4984","60"
"3aG2Siyf52dgC7FhWgWIcS","BEAM","L60*5","0.00286578811517628","22.496436704049295","1161267.1611354603","1197305.039377694","0.00286578811517628","50999000.00000001","1197000.0000000002","0.003","22.77","1920.2529749858666","26930.7812742175","2546.7510245338626","60","4984","60"
"2sI5O7d6XC8PZ3QorK5f4D","BEAM","L35*4","0.0003802259113228461","2.9847734038806197","195873.96497578398","202162.95297424702","0.0003802259113228461","64887000","202000.00000000003","0","3.02","1029.9549311951885","23863.04838058493","2690.5301538108406","35","1440.2496641024702","35"
"1gPnEi8DrFbezZ4oahCGyQ","BEAM","L40*4","0.00034249388066486496","2.6885769631499","177268.01552369303","180836.62468461643","0.00034249388066486496","64107999.99999999","181000","0","2.77","1652.1504124214011","18137.054124157446","2233.441722046017","40","1143.7000000000003","40"
"1jy3423AzEcwOHN79dX2Sq","BEAM","L40*4","0.00034249388066486496","2.6885769631499","177268.01552369303","180836.62468461643","0.00034249388066486496","64107999.99999999","181000","0","2.77","2233.5199479610255","18137.054124157446","1652.1504124214011","40","1143.7000000000003","40"
"3xNJ2plw19Zgg9CDBbbEmj","BEAM","L40*4","0.00034249388066486496","2.6885769631499","177268.01552369303","180836.62468461643","0.00034249388066486496","64107999.99999999","181000","0","2.77","2814.8495909296885","18137.054124157446","2233.5199479610255","40","1143.7000000000003","40"
"1X8NSFDK95Ivm$G1XCe80z","BEAM","L40*4","0.00034249388066486496","2.6885769631499","177268.01552369303","180836.62468461643","0.00034249388066486496","64107999.99999999","181000","0","2.77","2233.441722046017","18137.054124157446","2814.8495909296885","40","1143.7000000000003","40"
"0lmxP5HSfAERMUjd6odDAL","BEAM","L35*4","0.00038520045663790705","3.0240746782126204","202861.701563853","205268.4968998386","0.00038520045663790705","64887000","205000.00000000003","0","3.13","2241.158763220344","18159.627934106393","2239.2871338687405","35","1491.7","35"
"1WenC7pbH8_uep4N1WoqIl","BEAM","L100*8","0.010064840998397592","79.00900183724488","2553571.1575469607","2624187.5680967965","0.010064840998397592","32053000","2624000","0.01","79.66999999999999","3067.4181430777644","15247.1586366831","1399.5819886630734","100","6547.6","8"
"0Z5bgRaK15E9rbMBLZcMZX","BEAM","L100*8","0.010064840998397592","79.00900183724488","2553571.1575469607","2624187.5680967965","0.010064840998397592","32053000","2624000","0.01","79.66999999999999","1399.5819886630734","15247.1586366831","3067.4181430777644","100","6547.6","8"
"2mR7Tcuz1AMhHGZiFkp$G1","BEAM","L100*8","0.010064840998397592","79.00900183724488","2553571.1575469607","2624187.5680967965","0.010064840998397592","32053000","2624000","0.01","79.66999999999999","3067.4181430777644","15247.1586366831","3067.4181430777644","100","6547.6","8"
"0$WODbDlzAFghqVrif$rfD","BEAM","L100*8","0.010064840998397592","79.00900183724488","2553571.1575469607","2624187.5680967965","0.010064840998397592","32053000","2624000","0.01","79.66999999999999","1399.5819886630734","15247.1586366831","1399.5819886630734","100","6547.6","8"
"13bDBB2X96MvZlPspF6tUX","BEAM","L40*4","0.0004646177974391943","3.64875352338208","242091.15457904304","245756.1691660112","0.0004646177974391943","64107999.99999999","246000.00000000003","0","3.7800000000000002","2237.728398847048","23416.24520136741","2238.401121602586","40","1561.9","40"
"20b6eNbSH40RPPH_ybNO2X","BEAM","L60*5","0.0006518764957115521","5.1172304913346105","270279.99466400006","273178.4425436633","0.0006518764957115521","50999000.00000001","273000.00000000006","0.001","5.3","2233.441722046017","19417.18069370733","1657.7719143005968","60","1160","60"
"2H3xJqI_j79gp1l0$J6KMN","BEAM","L35*4","0.0003802259113228461","2.9847734038806197","195873.96497578398","202162.95297424702","0.0003802259113228461","64887000","202000.00000000003","0","3.02","3437.126306878784","19862.952047726736","1776.1280103363013","35","1440.1","35"
"31GunS4jf6d8VG1MUfiGjl","BEAM","L35*4","0.0003802259113228461","2.9847734038806197","195873.96497578398","202162.95297424702","0.0003802259113228461","64887000","202000.00000000003","0","3.02","1029.8025262596705","19863.002795612283","1776.276222540102","35","1440.2496641024702","35"
"18xEwcB5z0DegmguyJepvP","BEAM","L60*5","0.0006518764957115521","5.1172304913346105","270279.99466400006","273178.4425436633","0.0006518764957115521","50999000.00000001","273000.00000000006","0.001","5.3","2233.5199479610255","23417.18069370923","1657.7719143005968","60","1160","60"
"2Mkc6Vnuv8eA0W2HT8EPOC","BEAM","L50*5","0.0005408774244796023","4.2458877821652","225000.00000000003","228637.5662317639","0.0005408774244796023","51486000","229000.00000000003","0.001","4.37","1656.1604014024388","23414.563732090206","2233.441722046017","50","1160","50"
"3xeSXgMhHD2O3OtCwLtFhv","BEAM","L50*5","0.0005408774244796023","4.2458877821652","225000.00000000003","228637.5662317639","0.0005408774244796023","51486000","229000.00000000003","0.001","4.37","2811.5446745296244","19414.56382557058","2233.5199479610255","50","1160","50"
"38SCK9j5P59uE_DwHUFep2","BEAM","L80*8","0.007446424548256911","58.45443270331789","1905940.3483051297","1961961.2708273015","0.007446424548256911","32210000.000000004","1962000","0.008","59.17","2810.1221791509493","21563.80791687115","1656.877820918908","80","6128.4","8"
"08jsBH7d18YhBmpwew2KFg","BEAM","L80*8","0.007446424548256911","58.45443270331789","1905940.3483051297","1961961.2708273015","0.007446424548256911","32210000.000000004","1962000","0.008","59.17","2810.1221791509493","21563.80791687115","2810.1221791509493","80","6128.4","8"
"19wCx2vK55uQqmhgHEAQqQ","BEAM","L40*4","0.0004556344880619136","3.57850718059998","235071.49072777005","240502.4447356986","0.0004556344880619136","64107999.99999999","241000.00000000003","0","3.67","2240.388917989574","20937.814319885223","2814.2181332462837","40","1516.6","40"
"2_cIeB4QH5dQ6rE9Bk2dm3","BEAM","L45*4","0.0005594607421795959","4.39176682610465","286384.40575443016","293393.3201660209","0.0005594607421795959","63512000","293000.00000000006","0.001","4.5","2242.3326648529433","18783.33385037796","2812.997288982651","45","1645.9","45"
"06yt7j7dD0_QSFQhClItiU","BEAM","L40*4","0.0004556344880619136","3.57673073129002","235071.49072777005","240374.23348805326","0.0004556344880619136","64107999.99999999","240000.00000000003","0","3.67","2226.3297367498044","22877.560607837335","1652.7730959140233","40","1516.6","40"
"0qlOg30wj2_fs527nrIY7t","BEAM","L80*8","0.007446424548256911","58.45443270331789","1905940.3483051297","1961961.2708273015","0.007446424548256911","32210000.000000004","1962000","0.008","59.17","1656.877820918908","21563.80791687115","2810.1221791509493","80","6128.4","8"
"208Y7ta0HEDeNqaKb$5yo1","BEAM","PL6*310","0.00025375522638562985","1.99","89769.41272157329","89769.41272157329","0.00025375522638562985","45065000.00000001","90000","0","1.99","1627.5073030568794","24314.546630150086","1638.5805790869683","310","194.1","6"
"0TtpfY75b6ivBGHSqwSH8a","BEAM","L40*4","0.0004271057725888528","3.3543650252054795","220410.90549524405","225473.90543554464","0.0004271057725888528","64107999.99999999","225000.00000000003","0","3.44","2239.9040749091346","23913.176482684285","2812.773255815732","40","1422","40"
"13oo60QqD1$urIn8OkH829","BEAM","L100*65*7","0.0005594607421795959","4.388186532748719","167742.44034869905","169252.3721045512","0.0005594607421795959","36510000","169000.00000000003","0.001","4.59","-626.3014639784399","23384.953968350525","2233.5199479610255","100","522.6","65"
"3$I43FDO16zfH5ZzLQqHff","BEAM","L100*65*7","0.0005594607421795959","4.388186532748719","167742.44034869905","169252.3721045512","0.0005594607421795959","36510000","169000.00000000003","0.001","4.59","-626.3014639784399","19384.953968350525","2233.5199479610255","100","522.6","65"
"3qWJJUm8T70hAzmdqWAZYd","BEAM","L100*65*7","0.0005594607421795959","4.388186532748719","167742.44034869905","169252.3721045512","0.0005594607421795959","36510000","169000.00000000003","0.001","4.59","5093.301463916596","19384.953968350525","2233.5199479610255","100","522.6","65"
"1xHAX0a2zAb8n24XwSTvtJ","BEAM","L40*4","0.0004554590459946592","3.57535351105901","234867.40671239106","240291.03371785168","0.0004554590459946592","64107999.99999999","240000.00000000003","0","3.67","1653.4834011301948","22876.820387822914","2240.4293926905175","40","1515.3000000000002","40"
"1a87x$GFP7nwd7vxnvkIZ8","PLATE","PL6*120","0.00007939138414386145","0.6232223655357839","29226.984450611457","29226.984450611457","0.00007939138414386145","46897000","29000","0","0.62","4022.2604547144647","4242.493086403661","2234.74011919771","120","110.5","6"
"3PvK2WIWjA4A9KuOJtUY$W","PLATE","PL6*120","0.00007939138414386145","0.6232223655357839","29226.984450611457","29226.984450611457","0.00007939138414386145","46897000","29000","0","0.62","2232.2598828477094","4242.493086403661","4022.2604547144647","120","110.5","6"
"1UqMDZ7cbFAez$dJI3ZHA7","PLATE","PL6*120","0.00007939138414386145","0.6232223655357839","29226.984450611457","29226.984450611457","0.00007939138414386145","46897000","29000","0","0.62","2234.74011919771","4242.493086403661","444.73954208979427","120","110.5","6"
"00Ol2ZGKT0Vh_1NmitIgOu","PLATE","PL6*120","0.00007939138414386145","0.6232223655357839","29226.984450611457","29226.984450611457","0.00007939138414386145","46897000","29000","0","0.62","444.73954208979427","4242.493086403661","2232.2598828477094","120","110.5","6"
"2YmX1BB9LCUfaECZVlOnl0","PLATE","PL8*170","0.00024024375625349213","--","--","65354.37493037186","0.00024024375625349213","34654000","65000.00000000001","0","1.8900000000000001","2837.5","19185.003296359107","1624.761813921494","170","185","8"
"2D97vnGQn3fgksTLMhKxBE","PLATE","PL8*170","0.00024024375625349213","--","--","65354.37493037186","0.00024024375625349213","34654000","65000.00000000001","0","1.8900000000000001","1629.5","19185.003296359107","1624.761813921494","170","185","8"
"36lQxSRRj28PGWGMfev8MA","PLATE","PL8*170","0.00024024375625349213","--","--","65354.37493037186","0.00024024375625349213","34654000","65000.00000000001","0","1.8900000000000001","1629.5","19185.003296359107","2842.241968782646","170","185","8"
"2OZpNAscv99gBCHsNE$8_u","PLATE","PL8*170","0.00024024375625349213","--","--","65354.37493037186","0.00024024375625349213","34654000","65000.00000000001","0","1.8900000000000001","2837.5","19185.003296359107","2842.241968782646","170","185","8"
"2h9lp3CUP4NOh1kacjv7NP","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1349.8609563928326","14941.163016827626","2233.5199479610255","24","24","8"
"0eW2S5g$zDgA6cBoI6HlEH","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.5199479610255","13657.967613293828","3233.477482401498","24","24","8"
"0VhnbGyx954h$KIsZ0oI03","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1637.5069836451069","19904.960210426958","2233.715956333692","24","24","8"
"3RR_Q9rkv9efxPA4L0dV$R","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2733.621317040776","20488.988067289556","2829.492967041343","24","24","8"
"3EYeUy1AXDm8WMac2CCU6C","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.5199479610255","18774.921074763046","1637.5069836451069","24","24","8"
"1AqBf9HRTAqgbtkPa3Kuem","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2829.492967041343","21899.91331947736","2233.5199479610255","24","24","8"
"3431C0T3v21QfAvOkKvE5Q","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.441722046017","22870.012133833447","1637.5069836451069","24","24","8"
"1btSN0n698i9a1JOVgcYgv","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","3233.477482401498","13657.967613293828","2233.441722046017","24","24","8"
"2qRGKQcvrEWup6KyHRY9Rf","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1733.4183584051345","20488.988067289556","1637.5069836451069","24","24","8"
"3NHyM_NdDBa9_K$EH6DxvE","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1637.5069836451069","22868.931626447356","2233.5199479610255","24","24","8"
"0vqkge_ab4QPa4PIr09D3J","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2829.492967041343","22869.427095705953","2233.0044068823972","24","24","8"
"1wcJdIWMf7MOdgbHdD$C6h","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2733.7543340068046","20277.90431180885","1637.5069836451069","24","24","8"
"0bteLA2srDye$owBjKSv4h","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.441722046017","16270.991019302726","2997.935207490828","24","24","8"
"04e3P1Oz148BhFNC0hOCtc","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","3346.8237036833184","12378.804470032426","2233.5199479610255","24","24","8"
"3TR5zkgFDDreBAGafKomJE","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.441722046017","21899.91331947736","2829.492967041343","24","24","8"
"1DL$7LbOX6jhx91yihyNtq","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.5199479610255","17512.711325013326","2886.6301775640773","24","24","8"
"2bnK_0Cq1AuQ_PPpp5IyVQ","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.5199479610255","21899.91331947736","1637.5069836451069","24","24","8"
"09C5IAZWL3uvpta0FIB2SM","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1637.5069836451069","18776.919767275755","2233.5199479610255","24","24","8"
"0DLK3OtjPAMhrc56PcgluO","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2997.935207490828","16270.991019302726","2233.5199479610255","24","24","8"
"3t9YzcImb1rfIxAMvxaDfd","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","3117.139046620768","14941.163016827626","2233.441722046017","24","24","8"
"39ymFT1vn3aOMxO628ecZa","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2234.74011919771","13658.092709286026","1233.5281065265324","24","24","8"
"3U5shYouj5$QML55fTsywi","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.5199479610255","16270.991019302726","1469.0647925091725","24","24","8"
"1YCaW0GZ9D08CtLCXD2PD1","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1580.3698224359225","17512.711325013326","2233.5199479610255","24","24","8"
"0wTkQH8zH1fA1$eB_2Mq60","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.441722046017","17512.711325013326","1580.3698224359225","24","24","8"
"0BUFhWbcT9Hg0PLjXoTakd","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2886.6301775640773","17512.711325013326","2233.441722046017","24","24","8"
"1YuiDZmNjC7RmIcJfZ1IOI","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1469.0647925091725","16270.991019302726","2233.441722046017","24","24","8"
"014O9XEXz05B0fT8r9Vqs8","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.441722046017","18774.813057746345","2829.492967041343","24","24","8"
"36jxrpXiv98fZjjlAVkGdn","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.441722046017","14941.163016827626","1349.8609563928326","24","24","8"
"1tiAzMhxLBYOZkykSDGkTl","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.5199479610255","14941.371534383741","3118.7812160668213","24","24","8"
"2ndemdlKDEwuj55RDASF6K","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1233.5281065265324","13657.967613293828","2233.5199479610255","24","24","8"
"3PnBDJcGL4eupOYhBh1aGU","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.441722046017","12378.804470032426","3346.8237036833184","24","24","8"
"3JuktNvrH7LhCIDMgL6ACY","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1120.1762963165525","12378.804470032426","2233.441722046017","24","24","8"
"0jmFRehU91kBaMiHLGOAwM","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.5199479610255","12378.804470032426","1120.1762963165525","24","24","8"
"3Fi4aTPsnCbuvBqEGlBmsb","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2829.492967041343","18776.919767275755","2233.441722046017","24","24","8"
